name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu	distance	namespace	members_Overlap	members_Overlap_keggid	members_Anno_keggid	members_Anno
Histidine metabolism	47	1	0.569	-0.587	0.53	0.7	0.555	0.0136	3.32	1	Customised	L-Glutamate	C00025	C00025, C00026, C00049, C00119, C00135, C00386, C00388, C00439, C00785, C00860, C01044, C01045, C01100, C01152, C01262, C01267, C01929, C02739, C02741, C02835, C03277, C03409, C03680, C04437, C04666, C04677, C04896, C04916, C05127, C05130, C05131, C05133, C05135, C05565, C05568, C05570, C05571, C05572, C05575, C05827, C05828, C05829, C16673, C16674, C20522, C20994, C20995	L-Glutamate, 2-Oxoglutarate, L-Aspartate, 5-Phospho-alpha-D-ribose 1-diphosphate, L-Histidine, Carnosine, Histamine, N-Formimino-L-glutamate, Urocanate, L-Histidinol, N-Formyl-L-aspartate, N-Formyl-L-glutamate, L-Histidinol phosphate, N(pi)-Methyl-L-histidine, beta-Alanyl-N(pi)-methyl-L-histidine, 3-(Imidazol-4-yl)-2-oxopropyl phosphate, L-Histidinal, 1-(5-Phospho-D-ribosyl)-ATP, Phosphoribosyl-AMP, Imidazole-4-acetate, Imidazol-5-yl-pyruvate, N-Formimino-L-aspartate, 4-Imidazolone-5-propanoate, 1-(5-Phosphoribosyl)imidazole-4-acetate, D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate, 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide, 5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide, N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide, N-Methylhistamine, Imidazole-4-acetaldehyde, (1-Ribosylimidazole)-4-acetate, 4-Imidazolone-5-acetate, 4-(beta-Acetylaminoethyl)imidazole, Hydantoin-5-propionate, Imidazole lactate, Ergothioneine, Thiourocanic acid, 4-Oxoglutaramate, Hercynine, Methylimidazole acetaldehyde, Methylimidazoleacetic acid, N-Carbamyl-L-glutamate, Isoglutamine, Formylisoglutamine, Dihydrourocanate, S-(Hercyn-2-yl)-L-cysteine S-oxide, gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide
Inositol phosphate metabolism	47	3	1.71	0.962	0.1	0.19	1.77	0.347	5.67	1	Customised	D-Glucose 6-phosphate, Glycerone phosphate, myo-Inositol	C00092, C00111, C00137	C00024, C00092, C00111, C00118, C00137, C00191, C00222, C00558, C00641, C00691, C01177, C01194, C01204, C01220, C01243, C01245, C01272, C01277, C01284, C03546, C03659, C03660, C04006, C04062, C04063, C04287, C04477, C04520, C04549, C04563, C04579, C04637, C05981, C06153, C06892, C06893, C11554, C11555, C11556, C11557, C16737, C19794, C19799, C19891, C20251, C21643, C21644	Acetyl-CoA, D-Glucose 6-phosphate, Glycerone phosphate, D-Glyceraldehyde 3-phosphate, myo-Inositol, D-Glucuronate, 3-Oxopropanoate, D-Tagaturonate, 1,2-Diacyl-sn-glycerol, 2,4,6/3,5-Pentahydroxycyclohexanone, Inositol 1-phosphate, 1-Phosphatidyl-D-myo-inositol, Phytic acid, 1D-myo-Inositol 1,4-bisphosphate, 1D-myo-Inositol 1,3,4-trisphosphate, D-myo-Inositol 1,4,5-trisphosphate, 1D-myo-Inositol 1,3,4,5-tetrakisphosphate, 1-Phosphatidyl-1D-myo-inositol 4-phosphate, 1D-myo-Inositol 1,3,4,5,6-pentakisphosphate, myo-Inositol 4-phosphate, D-Bornesitol, L-Bornesitol, 1D-myo-Inositol 3-phosphate, D-myo-Inositol 1,3-bisphosphate, D-myo-Inositol 3,4-bisphosphate, 3D-3,5/4-Trihydroxycyclohexane-1,2-dione, 1D-myo-Inositol 1,3,4,6-tetrakisphosphate, 1D-myo-Inositol 3,4,5,6-tetrakisphosphate, 1-Phosphatidyl-1D-myo-inositol 3-phosphate, D-myo-Inositol 1,2,4,5,6-pentakisphosphate, Inositol 1,2,3,5,6-pentakisphosphate, 1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate, Phosphatidylinositol-3,4,5-trisphosphate, scyllo-Inositol, 2-Deoxy-5-keto-D-gluconic acid, 2-Deoxy-5-keto-D-gluconic acid 6-phosphate, 1-Phosphatidyl-1D-myo-inositol 3,4-bisphosphate, 1D-myo-Inositol 1,4,5,6-tetrakisphosphate, 1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate, 1-Phosphatidyl-1D-myo-inositol 5-phosphate, 5-Deoxy-D-glucuronate, CDP-1L-myo-inositol, Bis(1L-myo-inositol)-3,1'-phosphate 1-phosphate, 1D-chiro-Inositol, 1-Keto-D-chiro-inositol, 3-Dehydro-scyllo-inosose, 5-Dehydro-L-gluconate
Linoleic acid metabolism	28	2	1.91	0.953	0.088	0.18	2	0.227	8.14	1	Customised	Dihomo-gamma-linolenate, 9(10)-EpOME	C03242, C14825	C00157, C00219, C01595, C03242, C04056, C04717, C06426, C07289, C07338, C07354, C14762, C14765, C14766, C14767, C14825, C14826, C14827, C14828, C14829, C14831, C14832, C14833, C14834, C14835, C14836, C14837, C19937, C20186	Phosphatidylcholine, Arachidonate, Linoleate, Dihomo-gamma-linolenate, Rumenic acid, (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid, (6Z,9Z,12Z)-Octadecatrienoic acid, Crepenynate, (9Z,12Z)-(11S)-11-Hydroperoxyoctadeca-9,12-dienoic acid, (7S,8S)-DiHODE, 13(S)-HODE, 13-OxoODE, 9-OxoODE, 9(S)-HODE, 9(10)-EpOME, 12(13)-EpOME, 9(S)-HPODE, 9,10-DHOME, 12,13-DHOME, 8(R)-HPODE, 12,13-Epoxy-9-hydroxy-10-octadecenoate, 9,12,13-TriHOME, 9,10-Epoxy-13-hydroxy-11-octadecenoate, 9,10,13-TriHOME, 9,10-12,13-Diepoxyoctadecanoate, 9,10-Dihydroxy-12,13-epoxyoctadecanoate, (8E,10R,12Z)-10-Hydroperoxy-8,12-octadecadienoate, 5S,8R-DiHODE
Lysine degradation	51	4	2.1	1.56	0.043	0.097	2.23	0.574	6.27	1	Customised	Succinate, L-Lysine, L-Pipecolate, N6,N6,N6-Trimethyl-L-lysine	C00042, C00047, C00408, C03793	C00024, C00026, C00037, C00042, C00047, C00136, C00164, C00322, C00332, C00408, C00431, C00449, C00450, C00487, C00489, C00527, C00739, C00877, C00956, C00990, C01087, C01142, C01144, C01149, C01181, C01186, C01211, C01259, C01672, C02188, C02727, C03087, C03196, C03239, C03273, C03366, C03656, C03793, C04020, C04076, C04092, C04487, C05161, C05231, C05544, C05545, C05546, C05548, C05825, C12455, C16741	Acetyl-CoA, 2-Oxoglutarate, Glycine, Succinate, L-Lysine, Butanoyl-CoA, Acetoacetate, 2-Oxoadipate, Acetoacetyl-CoA, L-Pipecolate, 5-Aminopentanoate, N6-(L-1,3-Dicarboxypropyl)-L-lysine, (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate, Carnitine, Glutarate, Glutaryl-CoA, D-Lysine, Crotonoyl-CoA, L-2-Aminoadipate, 5-Aminopentanamide, (R)-2-Hydroxyglutarate, (3S)-3,6-Diaminohexanoate, (S)-3-Hydroxybutanoyl-CoA, 4-Trimethylammoniobutanal, 4-Trimethylammoniobutanoate, (3S,5S)-3,5-Diaminohexanoate, Procollagen 5-hydroxy-L-lysine, (3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine, Cadaverine, Protein lysine, N6-Acetyl-L-lysine, 5-Acetamidopentanoate, (S)-2-Hydroxyglutarate, 6-Amino-2-oxohexanoate, 5-Oxopentanoate, 5-Phosphooxy-L-lysine, (S)-5-Amino-3-oxohexanoic acid, N6,N6,N6-Trimethyl-L-lysine, D-Lysopine, L-2-Aminoadipate 6-semialdehyde, Delta1-Piperideine-2-carboxylate, 5-(D-Galactosyloxy)-L-lysine-procollagen, (2R,5S)-2,5-Diaminohexanoate, L-3-Aminobutyryl-CoA, Protein N6-methyl-L-lysine, Protein N6,N6-dimethyl-L-lysine, Protein N6,N6,N6-trimethyl-L-lysine, 6-Acetamido-2-oxohexanoate, 2-Amino-5-oxohexanoate, 5-Aminopentanal, L-Hydroxylysine
N-Glycan biosynthesis	38	1	0.703	-0.363	0.42	0.6	0.693	0.0169	4.19	1	Customised	GDP-mannose	C00096	C00096, C00110, C00381, C00621, C01246, C03021, C03862, C06081, G00001, G00002, G00003, G00004, G00005, G00006, G00007, G00008, G00009, G00010, G00011, G00012, G00013, G00014, G00015, G00016, G00017, G00018, G00019, G00020, G00021, G00022, G00171, G10526, G10595, G10596, G10597, G10598, G10599, G10694	GDP-mannose, Dolichyl phosphate, Dolichol, Dolichyl diphosphate, Dolichyl beta-D-glucosyl phosphate, Protein asparagine, Dolichyl phosphate D-mannose, Polyprenol, G00001, G00002, G00003, G00004, G00005, G00006, G00007, G00008, G00009, G00010, G00011, G00012, G00013, G00014, G00015, G00016, G00017, G00018, G00019, G00020, G00021, G00022, G00171, G10526, G10595, G10596, G10597, G10598, G10599, G10694
Neomycin, kanamycin and gentamicin biosynthesis	81	4	1.32	0.575	0.19	0.35	1.35	0.352	3.69	1	Customised	L-Glutamate, UDP-glucose, UDP-N-acetyl-alpha-D-glucosamine, D-Glucose 6-phosphate	C00025, C00029, C00043, C00092	C00025, C00029, C00031, C00043, C00092, C00229, C00397, C00825, C00832, C00908, C01441, C01555, C01737, C01743, C01759, C01822, C01823, C01917, C02033, C02627, C07656, C12210, C12211, C15652, C17209, C17580, C17581, C17582, C17583, C17584, C17585, C17586, C17587, C17588, C17589, C17701, C17702, C17703, C17704, C17705, C17706, C17707, C17712, C17997, C18000, C18001, C18002, C18003, C18004, C18005, C18006, C18007, C18008, C18009, C20350, C20351, C20353, C20509, C20614, C20699, C21176, C21251, C21252, C21253, C21254, C21255, C21256, C21257, C21258, C21259, C21260, C21261, C21262, C21263, C21264, C21265, C21266, C21267, C21268, C21269, C21270	L-Glutamate, UDP-glucose, D-Glucose, UDP-N-acetyl-alpha-D-glucosamine, D-Glucose 6-phosphate, Acyl-carrier protein, Tobramycin, Kanamycin B, Paromomycin, Gentamicin C1a, Neamine, Apramycin, Neomycin B, Paromamine, Ribostamycin, Kanamycin A, Kanamycin C, Gentamicin A, Gentamicin C2, 2-Deoxystreptamine, Gentamicin C1, UDP-3-ketoglucose, UDP-kanosamine, Neomycin C, 2-Deoxy-scyllo-inosose, 2-Deoxy-scyllo-inosamine, 3-Amino-2,3-dideoxy-scyllo-inosose, 2'-N-Acetylparomamine, 6'-Dehydro-6'-oxoparomamine, Xylostasin, Butirosin A, Butirosin B, 2'''-N-Acetyl-6'''-deamino-6'''-hydroxyneomycin C, 6'''-Deamino-6'''-hydroxyneomycin C, 6'''-Deamino-6'''-oxoneomycin C, Gentamicin A2, Gentamicin X2, Antibiotic G-418, Antibiotic JI-20A, Antibiotic JI-20B, Gentamicin C2b, Lividomycin A, Paromomycin II, Oxyapramycin, Nebramycin factor 4, Nebramycin 5', 5-Ribosylparomamine, Lividomycin B, 5''-Phosphoribostamycin, gamma-L-Glutamyl-butirosin B, gamma-L-Glutamyl-[acp], 4-Aminobutyryl-[acp], 4-(gamma-L-Glutamylamino)butanoyl-[acp], 4-(gamma-L-Glutamylamino)-(2S)-2-hydroxybutanoyl-[acp], 2'-Deamino-2'-hydroxyneamine, 2'-Deamino-2'-hydroxy-6'-dehydroparomamine, 2'-Deamino-2'-hydroxyparomamine, 2'-Dehydrokanamycin A, Kanamycin X, 6''-O-Carbamoylkanamycin A, 3''-Oxoribostamycin, 6'-Oxokanamycin X, 6'-Oxokanamycin C, Kanamycin D, 3''-Deamino-3''-hydroxykanamycin B, Lividamine, 6'-Oxolividamine, 4'-Oxolividamine, 4'-Oxonebramine, Nebramine, 5''-Phosphoribosylparomamine, 2'''-N-Acetyl-6'''-deamino-6'''-hydroxyparomomycin II, 6'''-Deamino-6'''-hydroxyparomomycin II, 6'''-Deamino-6'''-oxoparomomycin II, 5'''-epi-Lividomycin B, 3''-Oxogentamicin A2, 3''-Amino-3''-deoxygentamicin A2, 6'-Oxogentamicin X2, 6'-Oxo-G418, Antibiotic JI-20Ba, Gentamicin C2a
Nicotinate and nicotinamide metabolism	54	5	2.47	2.16	0.016	0.047	2.7	0.823	6.93	1	Customised	Pyruvate, Succinate, Glycerone phosphate, Fumarate, Nicotinamide	C00022, C00042, C00111, C00122, C00153	C00003, C00006, C00022, C00042, C00049, C00111, C00122, C00153, C00163, C00232, C00253, C00334, C00455, C00857, C00922, C01020, C01056, C01059, C01185, C01297, C01384, C01596, C02295, C02918, C02930, C03043, C03056, C03150, C03458, C03652, C03722, C04226, C05380, C05840, C05841, C05842, C05843, C06178, C15523, C15986, C15987, C16150, C16151, C16152, C16159, C16390, C18232, C19567, C19569, C19631, C20361, C20381, C21075, C21154	NAD+, NADP+, Pyruvate, Succinate, L-Aspartate, Glycerone phosphate, Fumarate, Nicotinamide, Propanoate, Succinate semialdehyde, Nicotinate, 4-Aminobutanoate, Nicotinamide D-ribonucleotide, Deamino-NAD+, 2,3-Dimethylmaleate, 6-Hydroxynicotinate, (S)-6-Hydroxynicotine, 2,5-Dihydroxypyridine, Nicotinate D-ribonucleotide, 6-Hydroxypseudooxynicotine, Maleic acid, Maleamate, Methylitaconate, 1-Methylnicotinamide, 2-Methyleneglutarate, (R)-6-Hydroxynicotine, 2,6-Dihydroxypyridine, Nicotinamide-beta-riboside, 2,3,6-Trihydroxypyridine, (2R,3S)-2,3-Dimethylmalate, Quinolinate, 6-Oxo-1,4,5,6-tetrahydronicotinate, Nicotinurate, Iminoaspartate, Nicotinate D-ribonucleoside, N1-Methyl-2-pyridone-5-carboxamide, N1-Methyl-4-pyridone-5-carboxamide, 1-Methylpyrrolinium, 2,6-Dihydroxynicotinate, 2,6-Dihydroxypseudooxynicotine, 4-Methylaminobutyrate, (R,S)-Nicotine, 2,6-Dihydroxy-N-methylmyosmine, Blue pigment, 2-Formylglutarate, (S)-2-(Hydroxymethyl)glutarate, N-Formylmaleamic acid, 4-Oxo-1-(3-pyridyl)-1-butanone, 3-Succinoylpyridine, 6-Hydroxy-3-succinoylpyridine, Pseudooxynicotine, 3,3'-Bipyridine-2,2',5,5',6,6'-hexol, 5-(N-Methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol, N-Methylmyosmine
Nitrogen metabolism	19	2	2.81	1.56	0.035	0.083	3.06	0.339	13.1	1	Customised	L-Glutamate, L-Glutamine	C00025, C00064	C00011, C00014, C00025, C00058, C00064, C00088, C00169, C00192, C00244, C00288, C00488, C00533, C00697, C00726, C00887, C01417, C01563, C05361, C06058	CO2, Ammonia, L-Glutamate, Formate, L-Glutamine, Nitrite, Carbamoyl phosphate, Hydroxylamine, Nitrate, HCO3-, Formamide, Nitric oxide, Nitrogen, Nitrile, Nitrous oxide, Cyanate, Carbamate, Hydrazine, Nitroalkane
Oxidative phosphorylation	16	5	8.35	5.81	3.4e-05	3e-04	12.2	3.25	38.8	1	Customised	NADH, ADP, Diphosphate, Succinate, Fumarate	C00004, C00008, C00013, C00042, C00122	C00001, C00002, C00003, C00004, C00007, C00008, C00009, C00013, C00042, C00061, C00080, C00122, C00390, C00399, C00524, C00536	H2O, ATP, NAD+, NADH, Oxygen, ADP, Orthophosphate, Diphosphate, Succinate, FMN, H+, Fumarate, Ubiquinol, Ubiquinone, Cytochrome c, Triphosphate
Pantothenate and CoA biosynthesis	30	7	6.24	5.68	1.9e-05	0.00019	8.26	2.93	20.4	1	Customised	CoA, Pyruvate, L-Cysteine, Uracil, L-Valine, 5,6-Dihydrouracil, 3-Ureidopropionate	C00010, C00022, C00097, C00106, C00183, C00429, C02642	C00010, C00022, C00049, C00054, C00097, C00099, C00106, C00141, C00183, C00229, C00429, C00522, C00750, C00831, C00864, C00882, C00966, C01053, C01088, C01134, C02642, C03492, C03688, C04079, C04272, C04352, C05665, C05944, C06010, C18911	CoA, Pyruvate, L-Aspartate, Adenosine 3',5'-bisphosphate, L-Cysteine, beta-Alanine, Uracil, 3-Methyl-2-oxobutanoic acid, L-Valine, Acyl-carrier protein, 5,6-Dihydrouracil, (R)-Pantoate, Spermine, Pantetheine, Pantothenate, Dephospho-CoA, 2-Dehydropantoate, (R)-4-Dehydropantoate, (R)-3,3-Dimethylmalate, Pantetheine 4'-phosphate, 3-Ureidopropionate, D-4'-Phosphopantothenate, Apo-[acyl-carrier-protein], N-((R)-Pantothenoyl)-L-cysteine, (R)-2,3-Dihydroxy-3-methylbutanoate, (R)-4'-Phosphopantothenoyl-L-cysteine, 3-Aminopropanal, Pantothenol, (S)-2-Acetolactate, (R)-4-Phosphopantoate
Pentose and glucuronate interconversions	58	6	2.76	2.68	0.0064	0.021	3.08	1.06	7.38	1	Customised	Pyruvate, UDP-glucose, Glycerone phosphate, UDP-glucuronate, L-Gulonate, D-Glucuronate 1-phosphate	C00022, C00029, C00111, C00167, C00800, C05385	C00022, C00026, C00029, C00103, C00111, C00116, C00167, C00181, C00191, C00199, C00204, C00216, C00231, C00259, C00266, C00309, C00310, C00312, C00333, C00379, C00433, C00470, C00474, C00476, C00502, C00508, C00514, C00532, C00558, C00618, C00714, C00789, C00800, C00817, C00905, C01068, C01101, C01508, C01904, C02266, C02273, C02426, C02753, C03033, C03291, C03826, C04053, C04349, C04575, C05385, C05411, C05412, C06118, C06441, C14899, C15930, C20680, C22337	Pyruvate, 2-Oxoglutarate, UDP-glucose, D-Glucose 1-phosphate, Glycerone phosphate, Glycerol, UDP-glucuronate, D-Xylose, D-Glucuronate, D-Ribulose 5-phosphate, 2-Dehydro-3-deoxy-D-gluconate, D-Arabinose, D-Xylulose 5-phosphate, L-Arabinose, Glycolaldehyde, D-Ribulose, D-Xylulose, L-Xylulose, D-Galacturonate, Xylitol, 2,5-Dioxopentanoate, Pectate, Ribitol, D-Lyxose, D-Xylonate, L-Ribulose, D-Mannonate, L-Arabitol, D-Tagaturonate, 3-Dehydro-L-gulonate, Pectin, CDP-ribitol, L-Gulonate, D-Altronate, D-Fructuronate, D-Ribitol 5-phosphate, L-Ribulose 5-phosphate, L-Lyxose, D-Arabitol, D-Xylonolactone, Digalacturonate, L-Glyceraldehyde, D-Xylono-1,4-lactone, beta-D-Glucuronoside, L-Xylulose 5-phosphate, 2-Dehydro-3-deoxy-D-xylonate, 5-Dehydro-4-deoxy-D-glucuronate, (4S)-4,6-Dihydroxy-2,5-dioxohexanoate, (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate, D-Glucuronate 1-phosphate, L-Xylonate, L-Lyxonate, 4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate, L-Xylulose 1-phosphate, 3-Dehydro-L-gulonate 6-phosphate, L-Galactonate, 2-Dehydro-3-deoxy-L-galactonate, D-Ribulose 1-phosphate
Pentose phosphate pathway	36	7	5.2	4.99	6.9e-05	0.00051	6.54	2.36	15.7	1	Customised	Pyruvate, D-Ribose 5-phosphate, 3-Phospho-D-glycerate, 6-Phospho-D-gluconate, 2-Deoxy-D-ribose 5-phosphate, beta-D-Fructose 1,6-bisphosphate, Sedoheptulose 7-phosphate	C00022, C00117, C00197, C00345, C00673, C05378, C05382	C00022, C00031, C00117, C00118, C00119, C00121, C00197, C00198, C00199, C00204, C00221, C00231, C00257, C00258, C00279, C00345, C00577, C00620, C00631, C00668, C00672, C00673, C01151, C01172, C01182, C01218, C01236, C01801, C03752, C04442, C05345, C05378, C05382, C06019, C06473, C20589	Pyruvate, D-Glucose, D-Ribose 5-phosphate, D-Glyceraldehyde 3-phosphate, 5-Phospho-alpha-D-ribose 1-diphosphate, D-Ribose, 3-Phospho-D-glycerate, D-Glucono-1,5-lactone, D-Ribulose 5-phosphate, 2-Dehydro-3-deoxy-D-gluconate, beta-D-Glucose, D-Xylulose 5-phosphate, D-Gluconic acid, D-Glycerate, D-Erythrose 4-phosphate, 6-Phospho-D-gluconate, D-Glyceraldehyde, alpha-D-Ribose 1-phosphate, 2-Phospho-D-glycerate, alpha-D-Glucose 6-phosphate, 2-Deoxy-D-ribose 1-phosphate, 2-Deoxy-D-ribose 5-phosphate, D-Ribose 1,5-bisphosphate, beta-D-Glucose 6-phosphate, D-Ribulose 1,5-bisphosphate, 6-Phospho-2-dehydro-D-gluconate, D-Glucono-1,5-lactone 6-phosphate, Deoxyribose, 2-Amino-2-deoxy-D-gluconate, 2-Dehydro-3-deoxy-6-phospho-D-gluconate, beta-D-Fructose 6-phosphate, beta-D-Fructose 1,6-bisphosphate, Sedoheptulose 7-phosphate, D-arabino-Hex-3-ulose 6-phosphate, 2-Keto-D-gluconic acid, D-Glucosaminate-6-phosphate
Phenylalanine metabolism	49	6	3.27	3.16	0.0026	0.0099	3.73	1.27	9.07	1	Customised	Pyruvate, Succinate, L-Phenylalanine, L-Tyrosine, Fumarate, Phenylacetaldehyde	C00022, C00042, C00079, C00082, C00122, C00601	C00022, C00024, C00042, C00079, C00082, C00084, C00091, C00122, C00166, C00423, C00512, C00582, C00596, C00601, C00642, C01198, C01772, C02137, C02232, C02265, C02505, C02763, C03519, C03589, C04044, C04148, C04479, C05332, C05593, C05598, C05607, C05629, C05852, C05853, C06207, C07086, C11457, C11588, C12621, C12622, C12623, C12624, C14144, C14145, C15524, C19945, C19946, C19975, C20062	Pyruvate, Acetyl-CoA, Succinate, L-Phenylalanine, L-Tyrosine, Acetaldehyde, Succinyl-CoA, Fumarate, Phenylpyruvate, trans-Cinnamate, Benzoyl-CoA, Phenylacetyl-CoA, 2-Hydroxy-2,4-pentadienoate, Phenylacetaldehyde, 4-Hydroxyphenylacetate, 3-(2-Hydroxyphenyl)propanoate, trans-2-Hydroxycinnamate, alpha-Oxo-benzeneacetic acid, 3-Oxoadipyl-CoA, D-Phenylalanine, 2-Phenylacetamide, 2-Hydroxy-3-phenylpropenoate, N-Acetyl-L-phenylalanine, 4-Hydroxy-2-oxopentanoate, 3-(2,3-Dihydroxyphenyl)propanoate, Phenylacetylglutamine, 2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate, Phenethylamine, 3-Hydroxyphenylacetate, Phenylacetylglycine, Phenyllactate, Phenylpropanoate, 2-Hydroxyphenylacetate, Phenylethyl alcohol, 2,6-Dihydroxyphenylacetate, Phenylacetic acid, 3-(3-Hydroxyphenyl)propanoic acid, cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol, trans-3-Hydroxycinnamate, cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol, trans-2,3-Dihydroxycinnamate, 2-Hydroxy-6-ketononatrienedioate, 5-Carboxy-2-pentenoyl-CoA, (3S)-3-Hydroxyadipyl-CoA, Phenylglyoxylyl-CoA, 3-Oxo-5,6-dehydrosuberyl-CoA, 3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde, 2-Oxepin-2(3H)-ylideneacetyl-CoA, 2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA
Phenylalanine, tyrosine and tryptophan biosynthesis	34	3	2.36	1.57	0.039	0.091	2.53	0.487	8.3	1	Customised	L-Tryptophan, L-Phenylalanine, L-Tyrosine	C00078, C00079, C00082	C00074, C00078, C00079, C00082, C00108, C00119, C00166, C00251, C00254, C00279, C00296, C00354, C00441, C00463, C00493, C00587, C00826, C00944, C01094, C01179, C01269, C01302, C02637, C03175, C03506, C04302, C04691, C16848, C16850, C17235, C20327, C20653, C20654, C20710	Phosphoenolpyruvate, L-Tryptophan, L-Phenylalanine, L-Tyrosine, Anthranilate, 5-Phospho-alpha-D-ribose 1-diphosphate, Phenylpyruvate, Chorismate, Prephenate, D-Erythrose 4-phosphate, Quinate, D-Fructose 1,6-bisphosphate, L-Aspartate 4-semialdehyde, Indole, Shikimate, 3-Hydroxybenzoate, L-Arogenate, 3-Dehydroquinate, D-Fructose 1-phosphate, 3-(4-Hydroxyphenyl)pyruvate, 5-O-(1-Carboxyvinyl)-3-phosphoshikimate, 1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate, 3-Dehydroshikimate, Shikimate 3-phosphate, Indoleglycerol phosphate, N-(5-Phospho-D-ribosyl)anthranilate, 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate, 6-Deoxy-5-ketofructose 1-phosphate, 2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid, L-Homophenylalanine, 2-Oxo-4-phenylbutyric acid, 2-Benzylmalic acid, 3-Benzylmalic acid, (4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate
Phosphonate and phosphinate metabolism	56	4	1.91	1.35	0.06	0.13	2.01	0.52	5.62	1	Customised	Pyruvate, D-Ribose 5-phosphate, CMP-2-aminoethylphosphonate, CMP-N-trimethyl-2-aminoethylphosphonate	C00022, C00117, C05673, C05674	C00022, C00033, C00037, C00058, C00074, C00084, C00117, C01151, C01438, C02798, C03167, C03557, C04650, C05672, C05673, C05674, C05675, C05676, C05677, C05678, C05679, C05680, C05681, C05682, C05683, C06367, C06368, C06451, C06455, C06456, C06457, C06459, C17940, C17941, C17942, C17943, C17944, C17945, C17947, C17948, C17949, C17950, C17951, C17952, C17960, C17961, C17962, C20396, C20422, C20423, C20440, C20986, C21372, C21403, C21404, C21613	Pyruvate, Acetate, Glycine, Formate, Phosphoenolpyruvate, Acetaldehyde, D-Ribose 5-phosphate, D-Ribose 1,5-bisphosphate, Methane, 3-Phosphonopyruvate, Phosphonoacetaldehyde, 2-Aminoethylphosphonate, L-Phosphinothricin, 2-Amino-3-phosphonopropanoate, CMP-2-aminoethylphosphonate, CMP-N-trimethyl-2-aminoethylphosphonate, Diacylglyceryl-2-aminoethylphosphonate, Diacylglyceryl-N-trimethyl-2-aminoethylphosphonate, Lipophosphonoglycan, (2-Amino-1-hydroxyethyl)phosphonate, N-Monomethyl-2-aminoethylphosphonate, N-Dimethyl-2-aminoethylphosphonate, Ceramide 2-aminoethylphosphonate, Phosphonoacetate, Ciliatocholate, 1-Carboxyvinyl carboxyphosphonate, 3-(Hydrohydroxyphosphoryl)pyruvate, 2-Hydroxyethylphosphonate, Hydroxymethylphosphonate, Phosphonoformate, Bialaphos, N-Trimethyl-2-aminoethylphosphonate, Rhizocticin B, 2-Oxo-4-phosphonobutanoate, FR 900098, Formylphosphonate, Rhizocticin A, Phosphonoformyl-CMP, 2-Phosphinomethylmalate, Deamino-alpha-keto-demethylphosphinothricin, N-Acetyldemethylphosphinothricin, N-Acetyldemethylphosphinothricin tripeptide, N-Acetylbialaphos, N-Acetylphosphinothricin, Rhizocticin C, Rhizocticin D, Demethylphosphinothricin, Methylphosphonate, alpha-D-Ribose 1-methylphosphonate 5-triphosphate, alpha-D-Ribose 1-methylphosphonate 5-phosphate, alpha-D-Ribose 1,2-cyclic phosphate 5-phosphate, D-Ribose 2,5-bisphosphate, 3-Phosphinomethylmalate, 2-Acetamidoethylphosphonate, N-Ethylacetamide, (R)-2-(Phosphonomethyl)malate
